city,timestamp,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,weather_condition,weather_description,clouds,visibility,data_type,temperature_max,temperature_min,precipitation
Mumbai,2025-03-09 15:35:40,28.46,30.28,61.0,1007.0,7.69,304.0,Clear,clear sky,0.0,10.0,current,,,
Mumbai,2025-02-07,27.4,29.1,4.74,,10.9,334.0,,,,,historical,34.5,22.4,0.0
Mumbai,2025-02-08,27.4,29.3,4.86,,12.6,337.0,,,,,historical,33.4,22.1,0.0
Mumbai,2025-02-09,27.7,28.5,5.45,,14.2,334.0,,,,,historical,33.2,22.8,0.0
Mumbai,2025-02-10,27.6,27.7,5.8,,15.0,334.0,,,,,historical,33.7,23.4,0.0
Mumbai,2025-02-11,26.4,26.4,5.56,,15.9,337.0,,,,,historical,32.5,21.9,0.0
Mumbai,2025-02-12,26.2,26.3,5.73,,15.4,344.0,,,,,historical,33.4,20.6,0.0
Mumbai,2025-02-13,27.6,27.1,6.35,,15.7,349.0,,,,,historical,35.0,21.6,0.0
Mumbai,2025-02-14,28.6,27.6,6.9,,18.8,350.0,,,,,historical,34.8,22.7,0.0
Mumbai,2025-02-15,28.8,27.7,6.61,,17.5,346.0,,,,,historical,35.3,22.2,0.0
Mumbai,2025-02-16,27.7,26.7,6.21,,16.0,337.0,,,,,historical,35.3,21.8,0.0
Mumbai,2025-02-17,27.2,27.2,5.91,,17.3,340.0,,,,,historical,34.4,21.0,0.0
Mumbai,2025-02-18,28.4,27.9,6.53,,18.5,344.0,,,,,historical,34.9,23.6,0.0
Mumbai,2025-02-19,28.2,27.6,6.41,,17.8,338.0,,,,,historical,33.6,23.4,0.0
Mumbai,2025-02-20,28.5,27.8,6.86,,18.5,345.0,,,,,historical,34.8,22.4,0.0
Mumbai,2025-02-21,30.2,29.0,7.44,,16.9,3.0,,,,,historical,36.8,24.8,0.0
Mumbai,2025-02-22,29.4,28.8,6.71,,17.7,345.0,,,,,historical,35.1,24.6,0.0
Mumbai,2025-02-23,29.7,29.2,6.76,,15.4,348.0,,,,,historical,35.9,23.8,0.0
Mumbai,2025-02-24,29.9,29.2,6.84,,14.4,354.0,,,,,historical,37.0,24.4,0.0
Mumbai,2025-02-25,29.9,29.7,6.19,,14.6,355.0,,,,,historical,37.6,24.9,0.0
Mumbai,2025-02-26,29.1,30.5,5.49,,14.8,312.0,,,,,historical,37.4,23.1,0.0
Mumbai,2025-02-27,29.4,30.5,5.68,,15.0,306.0,,,,,historical,35.9,24.1,0.0
Mumbai,2025-02-28,29.0,30.7,5.8,,14.9,329.0,,,,,historical,33.6,24.3,0.0
Mumbai,2025-03-01,29.2,29.6,6.6,,16.1,335.0,,,,,historical,33.8,24.7,0.0
Mumbai,2025-03-02,29.5,29.0,7.13,,17.1,337.0,,,,,historical,36.4,24.8,0.0
Mumbai,2025-03-03,29.6,29.4,7.03,,17.7,346.0,,,,,historical,36.3,24.5,0.0
Mumbai,2025-03-04,29.6,29.2,7.22,,19.0,346.0,,,,,historical,35.9,25.0,0.0
Mumbai,2025-03-05,29.8,28.6,7.68,,16.9,345.0,,,,,historical,37.0,24.4,0.0
Mumbai,2025-03-06,28.8,26.9,7.27,,16.5,347.0,,,,,historical,35.1,22.7,0.0
Mumbai,2025-03-07,29.6,27.9,7.27,,16.8,344.0,,,,,historical,37.1,24.6,0.0
Mumbai,2025-03-08,,,,,10.1,,,,,,historical,27.3,25.0,
Mumbai,2025-03-09,,,,,,,,,,,historical,,,
Delhi,2025-03-09 15:35:47,32.89,30.51,11.0,1010.0,0.8,317.0,Clear,clear sky,0.0,10.0,current,,,
Delhi,2025-02-07,15.0,12.5,3.52,,16.6,290.0,,,,,historical,20.8,10.3,0.0
Delhi,2025-02-08,16.4,14.5,3.4,,11.7,288.0,,,,,historical,23.1,10.7,0.0
Delhi,2025-02-09,17.6,16.8,3.15,,7.8,290.0,,,,,historical,25.1,10.1,0.0
Delhi,2025-02-10,19.0,18.5,3.26,,7.4,291.0,,,,,historical,27.3,11.3,0.0
Delhi,2025-02-11,19.9,19.9,3.32,,8.9,318.0,,,,,historical,28.1,11.7,0.0
Delhi,2025-02-12,19.1,17.3,4.13,,15.8,303.0,,,,,historical,25.2,13.5,0.0
Delhi,2025-02-13,18.1,15.7,4.23,,15.5,299.0,,,,,historical,23.4,13.4,0.0
Delhi,2025-02-14,18.4,16.0,4.13,,13.5,288.0,,,,,historical,24.6,12.2,0.0
Delhi,2025-02-15,19.5,18.3,3.58,,10.8,24.0,,,,,historical,25.2,12.9,0.0
Delhi,2025-02-16,20.3,19.7,3.35,,8.7,353.0,,,,,historical,27.1,13.1,0.0
Delhi,2025-02-17,21.4,21.2,3.46,,7.5,337.0,,,,,historical,28.7,15.4,0.0
Delhi,2025-02-18,20.7,20.2,2.83,,9.3,290.0,,,,,historical,26.3,16.2,0.0
Delhi,2025-02-19,20.7,19.7,3.66,,9.3,266.0,,,,,historical,27.5,13.7,0.5
Delhi,2025-02-20,19.1,18.5,3.13,,15.8,90.0,,,,,historical,23.9,15.0,5.0
Delhi,2025-02-21,18.7,19.2,3.24,,9.8,347.0,,,,,historical,24.6,13.5,0.3
Delhi,2025-02-22,18.0,17.5,3.3,,11.4,298.0,,,,,historical,23.5,13.3,0.0
Delhi,2025-02-23,18.6,18.4,3.47,,9.1,300.0,,,,,historical,24.8,12.9,0.0
Delhi,2025-02-24,19.7,19.3,3.74,,9.7,313.0,,,,,historical,26.5,12.9,0.0
Delhi,2025-02-25,21.1,20.8,3.56,,7.8,321.0,,,,,historical,27.8,14.1,0.0
Delhi,2025-02-26,24.3,24.6,3.75,,7.2,165.0,,,,,historical,30.7,18.3,0.0
Delhi,2025-02-27,20.9,21.4,1.74,,20.0,66.0,,,,,historical,23.0,18.7,2.8
Delhi,2025-02-28,19.9,20.3,2.38,,12.0,95.0,,,,,historical,23.2,17.8,10.1
Delhi,2025-03-01,19.3,20.6,2.73,,13.4,77.0,,,,,historical,23.9,15.2,7.8
Delhi,2025-03-02,18.9,18.8,3.81,,12.6,316.0,,,,,historical,24.5,15.0,0.0
Delhi,2025-03-03,19.7,19.5,3.79,,7.8,131.0,,,,,historical,27.0,12.4,0.0
Delhi,2025-03-04,19.9,19.0,4.14,,17.6,294.0,,,,,historical,24.5,15.0,0.0
Delhi,2025-03-05,17.7,14.3,5.21,,21.7,299.0,,,,,historical,22.7,12.4,0.0
Delhi,2025-03-06,19.6,17.4,4.68,,13.0,284.0,,,,,historical,26.6,12.5,0.0
Delhi,2025-03-07,20.8,19.5,4.32,,9.3,292.0,,,,,historical,28.5,12.3,0.0
Delhi,2025-03-08,,,,,5.6,,,,,,historical,17.9,14.5,
Delhi,2025-03-09,,,,,,,,,,,historical,,,
Bangalore,2025-03-09 15:35:53,33.83,31.34,12.0,1007.0,5.59,80.0,Clouds,broken clouds,52.0,10.0,current,,,
Bangalore,2025-02-07,23.3,21.7,6.1,,14.6,98.0,,,,,historical,30.0,17.2,0.0
Bangalore,2025-02-08,23.5,22.2,6.07,,16.1,95.0,,,,,historical,29.8,17.5,0.0
Bangalore,2025-02-09,23.5,22.7,5.88,,16.5,92.0,,,,,historical,29.5,17.9,0.0
Bangalore,2025-02-10,22.7,22.3,5.37,,13.8,91.0,,,,,historical,28.8,17.0,0.0
Bangalore,2025-02-11,23.2,22.2,5.76,,12.5,86.0,,,,,historical,30.6,16.5,0.0
Bangalore,2025-02-12,24.2,22.2,6.5,,13.3,83.0,,,,,historical,31.5,16.9,0.0
Bangalore,2025-02-13,24.8,22.7,6.64,,13.4,85.0,,,,,historical,31.8,17.7,0.0
Bangalore,2025-02-14,25.3,23.5,6.37,,11.8,85.0,,,,,historical,32.0,18.3,0.0
Bangalore,2025-02-15,25.3,24.0,6.21,,12.9,75.0,,,,,historical,31.2,19.1,0.0
Bangalore,2025-02-16,25.0,23.7,6.35,,14.0,85.0,,,,,historical,31.8,18.7,0.0
Bangalore,2025-02-17,24.6,23.4,6.31,,13.6,92.0,,,,,historical,31.7,18.2,0.0
Bangalore,2025-02-18,24.8,23.8,6.21,,14.9,98.0,,,,,historical,31.6,18.2,0.0
Bangalore,2025-02-19,25.7,24.8,6.42,,13.1,97.0,,,,,historical,32.8,18.8,0.0
Bangalore,2025-02-20,25.6,25.1,6.32,,15.3,104.0,,,,,historical,32.6,19.4,0.0
Bangalore,2025-02-21,25.3,24.4,6.45,,14.1,93.0,,,,,historical,32.2,18.4,0.0
Bangalore,2025-02-22,25.4,24.7,6.43,,16.4,74.0,,,,,historical,32.1,18.4,0.0
Bangalore,2025-02-23,25.5,24.1,6.82,,18.2,74.0,,,,,historical,31.8,19.7,0.0
Bangalore,2025-02-24,24.6,22.6,7.02,,17.2,85.0,,,,,historical,30.4,19.1,0.0
Bangalore,2025-02-25,23.7,22.6,6.36,,15.9,92.0,,,,,historical,30.0,17.4,0.0
Bangalore,2025-02-26,24.2,22.6,6.84,,17.1,81.0,,,,,historical,30.6,18.5,0.0
Bangalore,2025-02-27,24.2,22.4,6.93,,16.4,85.0,,,,,historical,30.8,17.8,0.0
Bangalore,2025-02-28,24.4,23.5,6.47,,14.8,87.0,,,,,historical,31.3,17.6,0.0
Bangalore,2025-03-01,24.6,25.3,5.76,,14.2,97.0,,,,,historical,31.3,18.6,0.0
Bangalore,2025-03-02,25.7,26.0,5.91,,14.2,100.0,,,,,historical,32.1,19.5,0.0
Bangalore,2025-03-03,26.6,26.4,6.4,,15.3,76.0,,,,,historical,33.0,20.1,0.0
Bangalore,2025-03-04,27.1,25.7,7.17,,17.5,89.0,,,,,historical,33.0,21.5,0.0
Bangalore,2025-03-05,27.5,26.1,6.78,,16.1,95.0,,,,,historical,33.1,21.6,0.0
Bangalore,2025-03-06,27.4,26.5,6.45,,15.3,71.0,,,,,historical,33.2,21.8,0.0
Bangalore,2025-03-07,26.9,25.4,6.54,,12.4,65.0,,,,,historical,33.9,20.2,0.0
Bangalore,2025-03-08,,,,,11.2,,,,,,historical,24.1,19.6,
Bangalore,2025-03-09,,,,,,,,,,,historical,,,
Hyderabad,2025-03-09 15:36:00,34.51,32.16,16.0,1008.0,3.79,97.0,Clear,clear sky,2.0,10.0,current,,,
Hyderabad,2025-02-07,26.4,27.0,4.98,,11.8,115.0,,,,,historical,31.8,21.7,0.0
Hyderabad,2025-02-08,26.7,27.1,5.2,,12.6,106.0,,,,,historical,32.1,21.5,0.0
Hyderabad,2025-02-09,26.7,26.6,5.58,,11.0,91.0,,,,,historical,31.6,22.0,0.0
Hyderabad,2025-02-10,26.3,26.8,5.37,,12.2,129.0,,,,,historical,32.0,20.9,0.0
Hyderabad,2025-02-11,26.9,27.2,5.47,,14.1,134.0,,,,,historical,33.4,21.1,0.0
Hyderabad,2025-02-12,27.7,28.0,5.28,,11.8,201.0,,,,,historical,34.6,21.8,0.0
Hyderabad,2025-02-13,27.5,27.6,5.32,,11.1,292.0,,,,,historical,33.8,20.9,0.0
Hyderabad,2025-02-14,26.9,26.8,5.07,,7.3,93.0,,,,,historical,32.6,22.5,0.0
Hyderabad,2025-02-15,27.0,26.2,5.54,,10.9,38.0,,,,,historical,33.3,21.0,0.0
Hyderabad,2025-02-16,26.9,25.8,5.63,,12.1,121.0,,,,,historical,33.2,20.8,0.0
Hyderabad,2025-02-17,27.4,26.6,5.68,,13.0,146.0,,,,,historical,34.0,20.9,0.0
Hyderabad,2025-02-18,27.8,27.7,5.68,,12.8,190.0,,,,,historical,34.6,21.8,0.0
Hyderabad,2025-02-19,28.3,28.1,5.99,,10.9,215.0,,,,,historical,33.9,23.0,0.0
Hyderabad,2025-02-20,27.9,28.6,5.11,,10.2,128.0,,,,,historical,33.6,22.8,0.1
Hyderabad,2025-02-21,27.5,28.7,4.91,,11.8,104.0,,,,,historical,32.8,23.0,0.0
Hyderabad,2025-02-22,27.9,28.1,5.44,,11.5,294.0,,,,,historical,34.0,22.1,0.0
Hyderabad,2025-02-23,27.6,26.9,5.86,,13.3,75.0,,,,,historical,33.4,22.3,0.0
Hyderabad,2025-02-24,27.5,25.7,6.77,,12.3,93.0,,,,,historical,32.4,22.4,0.0
Hyderabad,2025-02-25,26.4,26.1,6.03,,12.0,110.0,,,,,historical,31.8,21.0,0.0
Hyderabad,2025-02-26,26.7,26.7,5.91,,11.9,99.0,,,,,historical,31.9,21.5,0.0
Hyderabad,2025-02-27,26.8,26.9,5.85,,11.8,101.0,,,,,historical,32.4,21.5,0.0
Hyderabad,2025-02-28,27.0,27.8,5.78,,10.9,113.0,,,,,historical,32.5,21.3,0.0
Hyderabad,2025-03-01,27.0,26.8,6.16,,13.6,124.0,,,,,historical,32.8,21.4,0.0
Hyderabad,2025-03-02,28.2,27.7,6.2,,11.9,128.0,,,,,historical,34.6,22.2,0.0
Hyderabad,2025-03-03,29.7,28.7,6.38,,12.4,296.0,,,,,historical,35.9,23.2,0.0
Hyderabad,2025-03-04,29.6,29.3,5.95,,12.9,80.0,,,,,historical,36.1,22.5,0.0
Hyderabad,2025-03-05,28.6,27.7,6.33,,13.6,18.0,,,,,historical,34.0,23.8,0.0
Hyderabad,2025-03-06,27.1,24.9,6.54,,11.8,11.0,,,,,historical,32.9,21.6,0.0
Hyderabad,2025-03-07,27.2,25.4,6.27,,9.9,68.0,,,,,historical,33.6,19.8,0.0
Hyderabad,2025-03-08,,,,,3.9,,,,,,historical,24.8,21.1,
Hyderabad,2025-03-09,,,,,,,,,,,historical,,,
Chennai,2025-03-09 15:36:07,28.81,29.77,53.0,1009.0,4.93,107.0,Clouds,few clouds,14.0,10.0,current,,,
Chennai,2025-02-07,26.1,30.1,4.53,,11.6,72.0,,,,,historical,30.9,21.9,0.0
Chennai,2025-02-08,26.5,30.4,4.64,,12.2,66.0,,,,,historical,31.5,21.9,0.0
Chennai,2025-02-09,26.5,30.4,4.51,,12.3,60.0,,,,,historical,30.4,22.2,0.2
Chennai,2025-02-10,27.1,29.6,5.13,,13.0,67.0,,,,,historical,30.3,23.7,0.1
Chennai,2025-02-11,26.7,29.6,5.04,,13.3,84.0,,,,,historical,30.9,23.0,0.0
Chennai,2025-02-12,26.1,29.7,4.9,,12.2,85.0,,,,,historical,31.5,21.4,0.0
Chennai,2025-02-13,25.9,29.3,4.99,,12.2,138.0,,,,,historical,31.7,21.0,0.0
Chennai,2025-02-14,25.9,29.2,4.94,,12.4,159.0,,,,,historical,32.2,20.7,0.0
Chennai,2025-02-15,26.3,30.0,4.93,,14.4,142.0,,,,,historical,31.3,21.8,0.0
Chennai,2025-02-16,26.9,30.3,5.18,,13.4,117.0,,,,,historical,31.6,22.8,0.0
Chennai,2025-02-17,27.0,30.8,4.95,,13.0,125.0,,,,,historical,31.2,23.1,0.0
Chennai,2025-02-18,26.7,30.3,5.03,,14.1,146.0,,,,,historical,31.0,22.7,0.0
Chennai,2025-02-19,26.5,30.2,5.02,,13.5,139.0,,,,,historical,31.0,21.8,0.0
Chennai,2025-02-20,27.0,30.7,5.07,,12.6,140.0,,,,,historical,31.1,22.7,0.0
Chennai,2025-02-21,27.1,31.3,4.91,,11.9,87.0,,,,,historical,31.1,23.7,0.3
Chennai,2025-02-22,27.2,31.3,4.88,,14.5,99.0,,,,,historical,31.4,23.5,0.0
Chennai,2025-02-23,27.5,31.6,5.05,,12.7,106.0,,,,,historical,32.4,23.5,0.0
Chennai,2025-02-24,27.3,31.3,5.02,,15.7,57.0,,,,,historical,31.0,23.4,0.0
Chennai,2025-02-25,27.9,31.1,5.55,,17.1,39.0,,,,,historical,31.3,24.0,0.0
Chennai,2025-02-26,28.1,31.2,5.71,,19.1,40.0,,,,,historical,31.5,25.4,0.0
Chennai,2025-02-27,27.9,31.1,5.49,,16.7,46.0,,,,,historical,31.2,24.8,0.0
Chennai,2025-02-28,28.0,31.4,5.09,,17.8,49.0,,,,,historical,31.0,25.1,0.1
Chennai,2025-03-01,28.2,32.2,5.07,,16.3,69.0,,,,,historical,30.8,25.7,0.4
Chennai,2025-03-02,28.4,33.1,5.15,,13.0,90.0,,,,,historical,32.2,25.6,0.0
Chennai,2025-03-03,28.3,33.5,5.12,,14.9,127.0,,,,,historical,32.9,24.6,0.0
Chennai,2025-03-04,28.2,32.9,5.39,,14.0,150.0,,,,,historical,33.1,23.8,0.0
Chennai,2025-03-05,28.4,32.8,5.33,,13.5,153.0,,,,,historical,34.4,23.8,0.0
Chennai,2025-03-06,28.9,32.4,6.01,,16.6,64.0,,,,,historical,35.2,23.6,0.0
Chennai,2025-03-07,27.5,30.8,5.7,,14.1,101.0,,,,,historical,33.0,22.8,0.0
Chennai,2025-03-08,,,,,7.2,,,,,,historical,25.7,23.1,
Chennai,2025-03-09,,,,,,,,,,,historical,,,
Kolkata,2025-03-09 15:36:13,34.02,32.3,23.0,1009.0,3.05,214.0,Clear,clear sky,0.0,10.0,current,,,
Kolkata,2025-02-07,23.0,21.9,4.32,,9.5,335.0,,,,,historical,27.7,18.8,0.0
Kolkata,2025-02-08,22.0,21.2,4.06,,10.9,338.0,,,,,historical,27.9,16.5,0.0
Kolkata,2025-02-09,22.2,21.8,3.9,,9.1,290.0,,,,,historical,27.7,16.0,0.0
Kolkata,2025-02-10,23.6,25.4,3.89,,9.9,229.0,,,,,historical,30.5,16.7,0.0
Kolkata,2025-02-11,25.2,27.7,3.73,,10.4,232.0,,,,,historical,31.4,20.8,0.0
Kolkata,2025-02-12,25.8,28.8,3.41,,8.7,212.0,,,,,historical,32.2,20.7,0.0
Kolkata,2025-02-13,26.2,29.1,3.61,,9.7,282.0,,,,,historical,31.3,22.4,0.4
Kolkata,2025-02-14,24.2,23.1,4.67,,11.6,311.0,,,,,historical,29.1,19.6,0.0
Kolkata,2025-02-15,24.4,24.1,4.38,,11.3,282.0,,,,,historical,30.8,17.8,0.0
Kolkata,2025-02-16,24.8,26.4,4.45,,11.6,221.0,,,,,historical,31.9,18.6,0.0
Kolkata,2025-02-17,26.1,28.9,4.14,,12.1,198.0,,,,,historical,32.3,21.1,0.0
Kolkata,2025-02-18,25.4,28.5,3.92,,13.2,215.0,,,,,historical,32.5,21.2,17.0
Kolkata,2025-02-19,23.4,26.6,3.24,,10.5,167.0,,,,,historical,28.6,20.1,12.8
Kolkata,2025-02-20,22.7,26.0,2.41,,8.0,145.0,,,,,historical,26.8,20.7,11.4
Kolkata,2025-02-21,23.9,27.3,3.63,,8.8,254.0,,,,,historical,28.9,18.8,0.0
Kolkata,2025-02-22,23.2,26.5,3.17,,12.5,207.0,,,,,historical,28.6,20.3,4.1
Kolkata,2025-02-23,22.9,26.2,3.44,,8.1,45.0,,,,,historical,27.6,19.4,8.8
Kolkata,2025-02-24,24.0,26.8,3.72,,6.9,14.0,,,,,historical,28.5,19.4,0.0
Kolkata,2025-02-25,24.3,26.8,3.82,,8.5,6.0,,,,,historical,28.9,19.9,0.0
Kolkata,2025-02-26,24.2,26.9,3.85,,7.3,13.0,,,,,historical,29.4,19.2,0.0
Kolkata,2025-02-27,24.8,27.4,4.07,,11.2,234.0,,,,,historical,30.2,19.7,0.0
Kolkata,2025-02-28,26.1,29.0,4.3,,7.7,271.0,,,,,historical,31.9,21.0,0.0
Kolkata,2025-03-01,27.6,30.3,5.09,,13.5,210.0,,,,,historical,34.5,22.1,0.0
Kolkata,2025-03-02,28.4,30.9,4.95,,10.2,238.0,,,,,historical,34.9,22.9,0.0
Kolkata,2025-03-03,29.0,31.2,5.08,,11.1,12.0,,,,,historical,34.3,23.7,0.0
Kolkata,2025-03-04,28.0,28.9,5.26,,11.5,313.0,,,,,historical,33.0,23.3,0.0
Kolkata,2025-03-05,27.3,28.3,5.11,,10.5,275.0,,,,,historical,32.5,22.0,0.0
Kolkata,2025-03-06,25.1,24.3,5.33,,11.4,331.0,,,,,historical,29.8,20.9,0.0
Kolkata,2025-03-07,25.1,24.8,5.1,,10.4,246.0,,,,,historical,30.8,19.2,0.0
Kolkata,2025-03-08,,,,,6.3,,,,,,historical,21.8,20.2,
Kolkata,2025-03-09,,,,,,,,,,,historical,,,
Guwahati,2025-03-09 15:36:19,31.59,29.49,17.0,1010.0,2.29,359.0,Clear,clear sky,0.0,10.0,current,,,
Guwahati,2025-02-07,19.1,20.2,2.7,,8.9,239.0,,,,,historical,23.9,14.4,0.1
Guwahati,2025-02-08,19.2,20.3,2.68,,9.2,76.0,,,,,historical,24.5,14.8,0.0
Guwahati,2025-02-09,19.4,20.5,2.8,,8.3,262.0,,,,,historical,25.4,13.8,0.0
Guwahati,2025-02-10,19.8,20.7,2.86,,10.8,269.0,,,,,historical,25.4,15.4,0.0
Guwahati,2025-02-11,18.9,19.9,2.68,,10.0,75.0,,,,,historical,23.8,14.5,0.6
Guwahati,2025-02-12,18.8,19.6,2.58,,10.1,71.0,,,,,historical,23.9,14.9,0.1
Guwahati,2025-02-13,18.7,19.4,2.54,,11.7,83.0,,,,,historical,23.4,14.2,0.3
Guwahati,2025-02-14,18.4,19.1,2.72,,14.0,22.0,,,,,historical,23.7,14.2,0.0
Guwahati,2025-02-15,18.3,18.8,2.61,,9.6,76.0,,,,,historical,23.4,13.9,0.1
Guwahati,2025-02-16,18.5,18.8,2.84,,10.2,70.0,,,,,historical,23.6,13.7,0.0
Guwahati,2025-02-17,19.6,19.6,3.17,,12.4,81.0,,,,,historical,25.5,15.0,0.0
Guwahati,2025-02-18,19.6,19.7,3.04,,12.1,82.0,,,,,historical,25.1,15.0,0.0
Guwahati,2025-02-19,19.5,20.2,2.81,,10.2,81.0,,,,,historical,24.9,14.6,0.1
Guwahati,2025-02-20,20.0,20.4,2.99,,12.5,79.0,,,,,historical,25.5,15.7,0.0
Guwahati,2025-02-21,20.3,21.3,2.89,,9.9,91.0,,,,,historical,27.3,14.8,0.2
Guwahati,2025-02-22,20.0,20.8,2.84,,12.8,76.0,,,,,historical,25.2,15.9,3.4
Guwahati,2025-02-23,19.0,20.3,2.06,,10.0,89.0,,,,,historical,24.0,15.5,1.9
Guwahati,2025-02-24,19.0,20.2,2.42,,13.2,95.0,,,,,historical,25.5,14.2,2.7
Guwahati,2025-02-25,19.0,19.8,2.55,,9.7,88.0,,,,,historical,24.5,15.1,0.4
Guwahati,2025-02-26,19.7,20.5,2.8,,11.6,78.0,,,,,historical,26.1,14.5,0.0
Guwahati,2025-02-27,21.1,22.2,2.99,,9.7,56.0,,,,,historical,27.3,15.6,0.0
Guwahati,2025-02-28,22.0,23.7,2.8,,8.0,253.0,,,,,historical,28.1,16.4,0.0
Guwahati,2025-03-01,20.8,22.5,2.54,,15.2,69.0,,,,,historical,26.3,17.3,6.7
Guwahati,2025-03-02,21.6,22.8,3.29,,19.6,350.0,,,,,historical,30.6,15.9,0.2
Guwahati,2025-03-03,21.4,23.2,2.73,,9.0,58.0,,,,,historical,27.7,16.2,0.0
Guwahati,2025-03-04,20.6,22.1,2.82,,7.8,90.0,,,,,historical,27.3,15.1,0.0
Guwahati,2025-03-05,21.4,22.2,3.07,,10.9,35.0,,,,,historical,27.4,16.8,0.2
Guwahati,2025-03-06,20.8,21.3,3.12,,14.0,78.0,,,,,historical,27.0,15.1,0.0
Guwahati,2025-03-07,21.7,22.4,2.97,,8.5,88.0,,,,,historical,29.1,14.7,0.0
Guwahati,2025-03-08,,,,,4.3,,,,,,historical,19.9,16.3,
Guwahati,2025-03-09,,,,,,,,,,,historical,,,
Pune,2025-03-09 15:36:27,35.51,32.83,11.0,1007.0,2.23,28.0,Clear,clear sky,0.0,10.0,current,,,
Pune,2025-02-07,26.9,27.0,4.88,,10.2,255.0,,,,,historical,34.5,19.8,0.0
Pune,2025-02-08,27.1,27.0,5.22,,13.9,23.0,,,,,historical,34.3,20.1,0.0
Pune,2025-02-09,27.6,27.7,5.24,,12.5,334.0,,,,,historical,34.7,20.4,0.0
Pune,2025-02-10,27.9,27.7,5.16,,13.7,283.0,,,,,historical,34.6,21.5,0.0
Pune,2025-02-11,27.3,26.7,5.47,,16.0,295.0,,,,,historical,34.4,20.4,0.0
Pune,2025-02-12,27.1,26.1,5.19,,10.9,289.0,,,,,historical,35.1,19.2,0.0
Pune,2025-02-13,26.4,25.2,5.07,,9.8,51.0,,,,,historical,34.6,18.3,0.0
Pune,2025-02-14,26.4,25.3,5.07,,9.3,80.0,,,,,historical,33.7,18.7,0.0
Pune,2025-02-15,27.1,25.7,5.08,,11.0,15.0,,,,,historical,34.8,18.7,0.0
Pune,2025-02-16,27.2,25.5,5.26,,12.3,283.0,,,,,historical,34.7,19.4,0.0
Pune,2025-02-17,27.5,26.1,5.38,,10.6,292.0,,,,,historical,35.8,19.2,0.0
Pune,2025-02-18,27.6,26.8,5.5,,15.1,289.0,,,,,historical,35.2,20.5,0.0
Pune,2025-02-19,27.2,26.6,5.58,,15.7,288.0,,,,,historical,34.8,20.0,0.0
Pune,2025-02-20,27.1,26.6,4.79,,7.4,95.0,,,,,historical,34.7,19.8,0.0
Pune,2025-02-21,27.7,26.6,5.22,,11.6,47.0,,,,,historical,34.6,20.5,0.0
Pune,2025-02-22,28.1,27.1,5.22,,8.6,82.0,,,,,historical,34.9,21.1,0.0
Pune,2025-02-23,27.8,27.0,4.98,,8.4,57.0,,,,,historical,34.9,20.8,0.0
Pune,2025-02-24,27.5,25.8,5.76,,14.4,85.0,,,,,historical,34.1,20.0,0.0
Pune,2025-02-25,27.6,25.9,5.97,,11.7,72.0,,,,,historical,34.4,20.4,0.0
Pune,2025-02-26,27.4,26.9,5.6,,11.7,86.0,,,,,historical,34.2,20.1,0.0
Pune,2025-02-27,28.0,27.5,5.71,,12.0,77.0,,,,,historical,34.9,20.9,0.0
Pune,2025-02-28,28.6,28.3,5.65,,13.9,349.0,,,,,historical,35.6,21.9,0.0
Pune,2025-03-01,29.0,29.0,5.65,,13.6,288.0,,,,,historical,37.1,22.1,0.0
Pune,2025-03-02,28.9,28.7,5.56,,12.7,282.0,,,,,historical,35.5,22.1,0.0
Pune,2025-03-03,29.6,28.5,6.01,,17.4,333.0,,,,,historical,37.0,22.2,0.0
Pune,2025-03-04,29.4,28.4,5.64,,10.4,48.0,,,,,historical,36.7,22.3,0.0
Pune,2025-03-05,28.3,27.2,5.74,,11.0,74.0,,,,,historical,35.3,21.3,0.0
Pune,2025-03-06,27.4,25.4,5.55,,7.8,38.0,,,,,historical,35.5,19.0,0.0
Pune,2025-03-07,27.7,25.7,5.61,,8.5,77.0,,,,,historical,35.4,19.6,0.0
Pune,2025-03-08,,,,,4.2,,,,,,historical,24.6,20.4,
Pune,2025-03-09,,,,,,,,,,,historical,,,
Jaipur,2025-03-09 15:36:33,32.84,30.47,11.0,1009.0,2.46,190.0,Clouds,few clouds,15.0,10.0,current,,,
Jaipur,2025-02-07,15.8,12.9,3.9,,10.7,336.0,,,,,historical,21.8,10.5,0.0
Jaipur,2025-02-08,17.5,15.1,3.78,,9.8,309.0,,,,,historical,24.6,11.4,0.0
Jaipur,2025-02-09,17.4,15.8,2.91,,6.0,82.0,,,,,historical,23.9,11.9,0.0
Jaipur,2025-02-10,19.2,18.0,3.44,,7.7,192.0,,,,,historical,26.9,12.6,0.0
Jaipur,2025-02-11,20.2,19.4,3.66,,6.3,245.0,,,,,historical,27.3,14.2,0.0
Jaipur,2025-02-12,19.9,17.3,4.76,,13.9,328.0,,,,,historical,25.9,15.2,0.0
Jaipur,2025-02-13,19.0,16.4,4.35,,13.0,328.0,,,,,historical,25.2,13.9,0.0
Jaipur,2025-02-14,20.7,18.6,4.38,,10.6,268.0,,,,,historical,27.2,13.9,0.0
Jaipur,2025-02-15,21.9,20.3,4.65,,16.1,259.0,,,,,historical,30.4,15.4,0.0
Jaipur,2025-02-16,20.9,20.0,4.01,,10.9,67.0,,,,,historical,27.7,14.5,0.0
Jaipur,2025-02-17,21.5,20.6,4.36,,12.1,77.0,,,,,historical,27.4,16.9,0.0
